RowID,Time,DimerConc
918,231.0,0.02327229492269857
919,231.25,0.02275508830996734
920,231.5,0.022219137680523558
921,231.75,0.021673963021802797
922,232.0,0.02110676414344478
923,232.25,0.02050938739817955
924,232.5,0.019897178216531513
925,232.75,0.01927476834368306
926,233.0,0.01861319827381329
927,233.25,0.017944535073408607
928,233.5,0.017280952488060223
929,233.75,0.016588696489777604
930,234.0,0.01589304190530684
931,234.25,0.015187768680680943
932,234.5,0.014486081482410318
933,234.75,0.013761886666176693
934,235.0,0.013025656218159213
935,235.25,0.012325236707334675
936,235.5,0.011597441066837848
937,235.75,0.010900834483623523
938,236.0,0.01024476923550407
939,236.25,0.009610491440494983
940,236.5,0.009025638657975324
941,236.75,0.008495025140658643
942,237.0,0.007999684903213407
943,237.25,0.007557326108797015
944,237.5,0.007153890744875044
945,237.75,0.006871226040213677
946,238.0,0.006709549030795902
947,238.25,0.006604182993691434
948,238.5,0.006638805165613922
949,238.75,0.006784002238232576
950,239.0,0.0069828663902808735
951,239.25,0.00728606072587847
952,239.5,0.007657853230008055
953,239.75,0.008121215188414467
954,240.0,0.008621744558907494
955,240.25,0.009189076618436886
956,240.5,0.00978897394068636
957,240.75,0.010441749120609157
958,241.0,0.01115587642681375
959,241.25,0.011907131684017136
960,241.5,0.012652383923236529
961,241.75,0.013366600016888703
962,242.0,0.0140834057444288
963,242.25,0.014779533861953357
964,242.5,0.01544180929876784
965,242.75,0.01614108937068169
966,243.0,0.016803379605404106
967,243.25,0.017454122539304385
968,243.5,0.018079630107546384
969,243.75,0.018692278293796376
970,244.0,0.019237650257956214
971,244.25,0.019746205027183807
972,244.5,0.020209636042493893
973,244.75,0.020604064413121882
974,245.0,0.020973652028969756
975,245.25,0.021281275871674683
976,245.5,0.021557237124043328
977,245.75,0.02179924211034637
978,246.0,0.0219869091787269
979,246.25,0.022157356414911768
980,246.5,0.022259511305995208
981,246.75,0.02234524545191126
982,247.0,0.02239172568072243
983,247.25,0.022393605015029665
984,247.5,0.022373455197063664
985,247.75,0.022367925712133457
986,248.0,0.022367925712133457
987,248.25,0.022367925712133457
988,248.5,0.022367925712133457
989,248.75,0.022367925712133457
990,249.0,0.022367925712133457
991,249.25,0.022367925712133457
992,249.5,0.022367925712133457
993,249.75,0.022367925712133457
994,250.0,0.022367925712133457
995,250.25,0.022367925712133457
996,250.5,0.022367925712133457
997,250.75,0.022367925712133457
998,251.0,0.022367925712133457
999,251.25,0.022367925712133457
1000,251.5,0.022367925712133457
1001,251.75,0.022367925712133457
1002,252.0,0.022367925712133457
1003,252.25,0.022367925712133457
1004,252.5,0.022367925712133457
1005,252.75,0.022367925712133457
1006,253.0,0.022367925712133457
1007,253.25,0.022367925712133457
1008,253.5,0.022367925712133457
1009,253.75,0.022367925712133457
